User,RecommendFundCode
10017,488
5639,6899
5641,6899
5652,6899
5642,6899
5644,6899
5700,6899
5738,6899
5686,6899
5649,6899
5698,6899
6252,6810
6302,6810
6279,6810
6331,6810
6303,6810
6525,6810
6546,6810
6545,6810
6408,6810
6529,6810
7099,7166
7105,7166
7115,7166
7107,7166
7124,7166
7201,7166
7198,7166
7194,7166
7314,7166
7301,7166
7099,4960
7124,4960
7154,4960
7125,4960
7194,4960
7301,4960
7199,4960
7198,4960
7129,4960
7314,4960
8260,6781
9764,6781
9779,6781
9765,6781
9942,6781
9920,6781
10019,6781
9985,6781
9957,6781
9996,6781
2703,6976
2707,6976
2968,6976
2729,6976
2730,6976
2974,6976
2972,6976
2970,6976
2732,6976
2971,6976
9757,6682
9766,6682
9765,6682
9821,6682
9779,6682
9780,6682
9782,6682
9869,6682
9891,6682
9823,6682
2970,161913
2971,161913
2972,161913
2974,161913
2997,161913
3026,161913
3025,161913
9752,161913
9711,161913
9739,161913
9818,7097
9840,7097
9828,7097
9845,7097
9847,7097
9833,7097
9857,7097
9854,7097
9896,7097
9885,7097
7787,7309
7953,7309
9380,7309
8406,7309
9384,7309
9406,7309
9394,7309
9408,7309
9386,7309
9671,7309
9757,6604
9765,6604
9764,6604
9779,6604
9782,6604
9821,6604
9869,6604
9784,6604
9831,6604
9827,6604
6652,6948
6703,6948
6654,6948
7770,6948
7775,6948
9671,6948
6666,6948
9090,6948
9696,6948
9672,6948
5639,6501
5649,6501
5678,6501
5652,6501
5674,6501
5698,6501
5738,6501
5686,6501
5677,6501
5695,6501
2105,6982
7484,6982
8483,6982
9552,6982
8436,6982
9381,6982
10027,6982
9872,6982
9667,6982
9680,6982
6252,7191
6302,7191
6279,7191
6331,7191
6303,7191
6525,7191
6546,7191
6545,7191
6408,7191
6529,7191
6898,6965
7421,6965
6902,6965
7444,6965
8120,6965
9353,6965
9473,6965
9352,6965
9464,6965
9357,6965
7099,6735
7105,6735
7109,6735
7115,6735
7107,6735
7301,6735
7304,6735
7314,6735
7362,6735
7194,6735
515,6364
553,6364
531,6364
936,6364
1306,6364
1309,6364
552,6364
1290,6364
1813,6364
1901,6364
2703,6768
2707,6768
2968,6768
2729,6768
2730,6768
2974,6768
2972,6768
2970,6768
2732,6768
2971,6768
1819,7111
1867,7111
1855,7111
2123,7111
1883,7111
1928,7111
1908,7111
8510,7111
2132,7111
2309,7111
2730,6168
2765,6168
2757,6168
3300,6168
3001,6168
3217,6168
3211,6168
3432,6168
3354,6168
3422,6168
6898,6870
6902,6870
6903,6870
6907,6870
6911,6870
6934,6870
6992,6870
7034,6870
7421,6870
7661,6870
2972,6822
2974,6822
3025,6822
9129,6822
2997,6822
3026,6822
9772,6822
9711,6822
9752,6822
9595,6822
7974,7096
7999,7096
9726,7096
8017,7096
9723,7096
9747,7096
9757,7096
8146,7096
9733,7096
9741,7096
7974,6605
7999,6605
9725,6605
8017,6605
9723,6605
9741,6605
9747,6605
8146,6605
9726,6605
9733,6605
5104,6179
5111,6179
5409,6179
5161,6179
5189,6179
5475,6179
5500,6179
5193,6179
5472,6179
5466,6179
2823,6533
9711,6533
2830,6533
9752,6533
9739,6533
9978,6533
9863,6533
9927,6533
9772,6533
9926,6533
9839,6955
9840,6955
9854,6955
9904,6955
9898,6955
10032,6955
9857,6955
9953,6955
10047,6955
10014,6955
8120,6966
8177,6966
8572,6966
8578,6966
9064,6966
8950,6966
8954,6966
9464,6966
8611,6966
9473,6966
8112,3696
8513,3696
8523,3696
8573,3696
8615,3696
8534,3696
9899,3696
9107,3696
9226,3696
10051,3696
515,6365
531,6365
1319,6365
1290,6365
1306,6365
1813,6365
1484,6365
1901,6365
1343,6365
1481,6365
2105,6983
7484,6983
8483,6983
9552,6983
8436,6983
9381,6983
10027,6983
9872,6983
9667,6983
9680,6983
9107,6765
9226,6765
9113,6765
9240,6765
9709,6765
9880,6765
10051,6765
9899,6765
9731,6765
10017,6765
3392,6942
3412,6942
3413,6942
3457,6942
3446,6942
4435,6942
3445,6942
3491,6942
4437,6942
4392,6942
2970,6823
2971,6823
2972,6823
2974,6823
2997,6823
3026,6823
3025,6823
9752,6823
9129,6823
9711,6823
6621,6670
6648,6670
6666,6670
6652,6670
9090,6670
6703,6670
9675,6670
9671,6670
9177,6670
9672,6670
7099,6431
7775,6431
7793,6431
7787,6431
7794,6431
8356,6431
8125,6431
9090,6431
7993,6431
9243,6431
1852,6881
1918,6881
1940,6881
1942,6881
1923,6881
2023,6881
1954,6881
2783,6881
1946,6881
2598,6881
5639,6760
5649,6760
5686,6760
5652,6760
5698,6760
5717,6760
5701,6760
5700,6760
5657,6760
5738,6760
7301,7099
7360,7099
7314,7099
7362,7099
9090,7099
9671,7099
7326,7099
9165,7099
9696,7099
9672,7099
7484,6700
8436,6700
8483,6700
9552,6700
9680,6700
9381,6700
9872,6700
9815,6700
9667,6700
9882,6700
7099,6871
7105,6871
7109,6871
7115,6871
7107,6871
7301,6871
7304,6871
7314,6871
7362,6871
7194,6871
8923,6961
8934,6961
8981,6961
8953,6961
8950,6961
9253,6961
9246,6961
9664,6961
9243,6961
9028,6961
9741,6751
9764,6751
9757,6751
9765,6751
9821,6751
9869,6751
9837,6751
9827,6751
9863,6751
9843,6751
7099,7006
7105,7006
7107,7006
7115,7006
7124,7006
7194,7006
7198,7006
7201,7006
7301,7006
7314,7006
2703,6122
2707,6122
2968,6122
2729,6122
2730,6122
2974,6122
2972,6122
2970,6122
2732,6122
2971,6122
7993,7017
8125,7017
8126,7017
8216,7017
8165,7017
8408,7017
8239,7017
8463,7017
8564,7017
8480,7017
7099,6766
7124,6766
7129,6766
7136,6766
7125,6766
7198,6766
7199,6766
7314,6766
7362,6766
7194,6766
7572,6974
7583,6974
7588,6974
7594,6974
7591,6974
8623,6974
7605,6974
8631,6974
9640,6974
8636,6974
7349,6848
7858,6848
7927,6848
7867,6848
7859,6848
8047,6848
7966,6848
7960,6848
8053,6848
7961,6848
7099,6432
7766,6432
7775,6432
7770,6432
7776,6432
9090,6432
8125,6432
9165,6432
7993,6432
9243,6432
1302,6943
1306,6943
1813,6943
1816,6943
1908,6943
1928,6943
1909,6943
2123,6943
2143,6943
8510,6943
7194,6854
7770,6854
7775,6854
7779,6854
7776,6854
9090,6854
7993,6854
9177,6854
9671,6854
9243,6854
3353,6005
3508,6005
3389,6005
4739,6005
4686,6005
5010,6005
5428,6005
5299,6005
5427,6005
4762,6005
7484,6701
8436,6701
8483,6701
8863,6701
9319,6701
8771,6701
9381,6701
9367,6701
9303,6701
9552,6701
1102,6121
1115,6121
2212,6121
2210,6121
2286,6121
2486,6121
2502,6121
2351,6121
2580,6121
2579,6121
8554,6925
8559,6925
8657,6925
8565,6925
8669,6925
8742,6925
8706,6925
8703,6925
8836,6925
8835,6925
6714,6998
6725,6998
7225,6998
6783,6998
6737,6998
7477,6998
7487,6998
7311,6998
7452,6998
6805,6998
7099,7007
7105,7007
7109,7007
7115,7007
7107,7007
7301,7007
7304,7007
7314,7007
7326,7007
7194,7007
7938,6975
8015,6975
8130,6975
8132,6975
8112,6975
8513,6975
9107,6975
9226,6975
8135,6975
9113,6975
5409,6952
5411,6952
5466,6952
5472,6952
5500,6952
9872,6952
5508,6952
9882,6952
9921,6952
9931,6952
7787,6962
7793,6962
8125,6962
7794,6962
8406,6962
8326,6962
9671,6962
8329,6962
9380,6962
9384,6962
5999,6832
6001,6832
6034,6832
6007,6832
6035,6832
6052,6832
6047,6832
6042,6832
6015,6832
6067,6832
8771,6535
8924,6535
8863,6535
9303,6535
9588,6535
9319,6535
9381,6535
9552,6535
9667,6535
9680,6535
7198,6849
7775,6849
7787,6849
8125,6849
7793,6849
9090,6849
8406,6849
9170,6849
9696,6849
9671,6849
3256,6218
3323,6218
3810,6218
3909,6218
3466,6218
3815,6218
4493,6218
4472,6218
4063,6218
4445,6218
6592,7019
7194,7019
7362,7019
7201,7019
7314,7019
7519,7019
7526,7019
7421,7019
7500,7019
7770,7019
7099,6855
7194,6855
7775,6855
7770,6855
7776,6855
9090,6855
7993,6855
9165,6855
7779,6855
9375,6855
2652,6006
2653,6006
2868,6006
2885,6006
5299,6006
2872,6006
5422,6006
5338,6006
2887,6006
5427,6006
6650,6989
6661,6989
8565,6989
6718,6989
6903,6989
8703,6989
8836,6989
8568,6989
8569,6989
8973,6989
7770,6999
7775,6999
8125,6999
8356,6999
8923,6999
8861,6999
8896,6999
9090,6999
8406,6999
9177,6999
7999,6923
8028,6923
8017,6923
8260,6923
8146,6923
8317,6923
8757,6923
8638,6923
8261,6923
8502,6923
1949,6973
1987,6973
1965,6973
1992,6973
2059,6973
2105,6973
8771,6973
2038,6973
7484,6973
8436,6973
6128,6833
6232,6833
6210,6833
6839,6833
7030,6833
9676,6833
9165,6833
6865,6833
9651,6833
9652,6833
7030,7100
7070,7100
7099,7100
7105,7100
7125,7100
7194,7100
7201,7100
7362,7100
7392,7100
9165,7100
7770,7034
7775,7034
8125,7034
8177,7034
8630,7034
8356,7034
8564,7034
8639,7034
8206,7034
8659,7034
7194,7030
7199,7030
7198,7030
7770,7030
9165,7030
7993,7030
7775,7030
9090,7030
9243,7030
9671,7030
3691,6921
3702,6921
3841,6921
4015,6921
3770,6921
5108,6921
5099,6921
5121,6921
5150,6921
5056,6921
2703,5680
2707,5680
2968,5680
2729,5680
2730,5680
2974,5680
2972,5680
2970,5680
2732,5680
2971,5680
8515,6536
8771,6536
8863,6536
9381,6536
9552,6536
9815,6536
8924,6536
10027,6536
9667,6536
9680,6536
9779,160925
9920,160925
9821,160925
9935,160925
9942,160925
9985,160925
9823,160925
9957,160925
10019,160925
9996,160925
1987,6199
1992,6199
2355,6199
2038,6199
2345,6199
9667,6199
8771,6199
10027,6199
7484,6199
8436,6199
9730,7035
9732,7035
9731,7035
9740,7035
9736,7035
9839,7035
9753,7035
9834,7035
9749,7035
9833,7035
9731,7026
9736,7026
9749,7026
9759,7026
9770,7026
9753,7026
9832,7026
9786,7026
9828,7026
9833,7026
4063,6890
4065,6890
4445,6890
4493,6890
4076,6890
4446,6890
5549,6890
5444,6890
5366,6890
5434,6890
7974,6930
7999,6930
9725,6930
8017,6930
9723,6930
9741,6930
9747,6930
8146,6930
9726,6930
9733,6930
7683,6924
7772,6924
7685,6924
7792,6924
7789,6924
7999,6924
8156,6924
8146,6924
7974,6924
8017,6924
9757,7130
9763,7130
9760,7130
9765,7130
9764,7130
9823,7130
9869,7130
9827,7130
9831,7130
9821,7130
6652,6990
6654,6990
6659,6990
6703,6990
6847,6990
6666,6990
9090,6990
9671,6990
6879,6990
7770,6990
847,6887
854,6887
868,6887
875,6887
869,6887
914,6887
972,6887
2067,6887
1109,6887
1102,6887
7770,6947
8125,6947
8572,6947
8564,6947
8408,6947
8923,6947
8896,6947
8630,6947
9090,6947
8861,6947
7225,6985
7311,6985
7370,6985
7351,6985
7487,6985
7452,6985
7591,6985
7477,6985
7578,6985
7583,6985
7194,7031
7199,7031
7198,7031
7766,7031
9165,7031
7775,7031
7770,7031
9090,7031
9243,7031
9671,7031
3841,6624
4392,6624
3942,6624
4435,6624
4983,6624
9772,6624
5013,6624
4985,6624
5056,6624
5016,6624
2703,6
2729,6
2972,6
2968,6
2970,6
3026,6
3025,6
2974,6
2971,6
2997,6
7099,7027
7105,7027
7107,7027
7115,7027
7124,7027
7194,7027
7198,7027
7201,7027
7301,7027
7314,7027
500,6477
503,6477
1787,6477
535,6477
506,6477
8436,6477
9319,6477
1863,6477
538,6477
1805,6477
2730,161912
2732,161912
2968,161912
2970,161912
2971,161912
2974,161912
2972,161912
9752,161912
9711,161912
9739,161912
9883,6207
9884,6207
9916,6207
9899,6207
9892,6207
9948,6207
9984,6207
9941,6207
9943,6207
9900,6207
9847,6750
9857,6750
9885,6750
9896,6750
9861,6750
9953,6750
9923,6750
9958,6750
10014,6750
9919,6750
2703,6449
2729,6449
2968,6449
2730,6449
2732,6449
3026,6449
3025,6449
2970,6449
2733,6449
2972,6449
7387,6898
7740,6898
8023,6898
7804,6898
7961,6898
9572,6898
8135,6898
8020,6898
8106,6898
8026,6898
7099,7011
7105,7011
7107,7011
7115,7011
7124,7011
7194,7011
7198,7011
7201,7011
7301,7011
7314,7011
5639,6875
5641,6875
5647,6875
5642,6875
5649,6875
5686,6875
5674,6875
5652,6875
5644,6875
5698,6875
5639,7075
5649,7075
5674,7075
5652,7075
5677,7075
5700,7075
5698,7075
5686,7075
5657,7075
5738,7075
9844,7000
9845,7000
9864,7000
9854,7000
9847,7000
10010,7000
10012,7000
10008,7000
9857,7000
9990,7000
7974,6229
7999,6229
9725,6229
8017,6229
9723,6229
9738,6229
9741,6229
8146,6229
9726,6229
9733,6229
7030,6208
7070,6208
7099,6208
7194,6208
7072,6208
9172,6208
7105,6208
9167,6208
7201,6208
9165,6208
7194,6932
7770,6932
7779,6932
7787,6932
7775,6932
9090,6932
9165,6932
9243,6932
9671,6932
7993,6932
9731,6771
9736,6771
9732,6771
9748,6771
9738,6771
9828,6771
9756,6771
9818,6771
9753,6771
9810,6771
2972,6227
2974,6227
3025,6227
9129,6227
2997,6227
3026,6227
9772,6227
9711,6227
9752,6227
9550,6227
6661,6885
6665,6885
8332,6885
7811,6885
6718,6885
8554,6885
9059,6885
8343,6885
8349,6885
7830,6885
7612,6357
7613,6357
7683,6357
7658,6357
7625,6357
9269,6357
9220,6357
7772,6357
7671,6357
7685,6357
9129,6391
9550,6391
9765,6391
9595,6391
9757,6391
9891,6391
9869,6391
9711,6391
9772,6391
9843,6391
2703,7043
2729,7043
2968,7043
2730,7043
2732,7043
3026,7043
3025,7043
2970,7043
2733,7043
2972,7043
7314,6903
7317,6903
8817,6903
8829,6903
9464,6903
9370,6903
9372,6903
9473,6903
9353,6903
9522,6903
9757,7089
9765,7089
9764,7089
9821,7089
9779,7089
9825,7089
9863,7089
9853,7089
9823,7089
9843,7089
7974,6692
7999,6692
9725,6692
8017,6692
9723,6692
9738,6692
9741,6692
8146,6692
9726,6692
9733,6692
600,6522
626,6522
643,6522
628,6522
630,6522
979,6522
712,6522
1063,6522
647,6522
696,6522
7484,6155
8436,6155
8483,6155
8863,6155
9319,6155
8771,6155
