User,RecommendFundCode
86,4564.0
86,1957.0
86,5048.0
86,429.0
86,6559.0
86,519943.0
86,1061.0
86,216.0
87,5704.0
87,4827.0
87,2066.0
87,5709.0
87,3270.0
87,4628.0
87,1993.0
87,4140.0
87,2994.0
87,6237.0
88,5277.0
88,519937.0
88,6237.0
88,530021.0
88,3108.0
88,174.0
88,6030.0
88,253030.0
88,613.0
88,6558.0
89,3274.0
89,3403.0
89,3731.0
89,6494.0
89,2644.0
89,270030.0
89,150152.0
89,6053.0
89,5479.0
89,5048.0
90,202305.0
90,3418.0
90,4887.0
90,3209.0
90,180025.0
90,3270.0
90,2754.0
90,519136.0
90,4090.0
90,519696.0
91,3777.0
91,6173.0
91,519654.0
91,253021.0
91,53.0
91,5410.0
91,6141.0
91,519729.0
91,429.0
91,690202.0
92,3108.0
92,161619.0
92,3056.0
92,5998.0
92,50019.0
92,519686.0
92,370021.0
92,1750.0
92,1946.0
92,2765.0
93,675043.0
93,3265.0
93,6389.0
93,2882.0
93,6057.0
93,4333.0
93,180025.0
93,3847.0
93,3155.0
93,4062.0
94,6071.0
94,110028.0
94,165311.0
94,253030.0
94,4655.0
94,3071.0
94,519163.0
94,2528.0
94,6319.0
94,5712.0
95,5277.0
95,5345.0
95,530015.0
95,6309.0
95,3656.0
95,3530.0
95,187.0
95,6300.0
95,2404.0
95,54.0
96,6599.0
96,6387.0
96,6321.0
96,3777.0
96,2738.0
96,6436.0
96,253021.0
96,5610.0
96,238.0
96,5920.0
97,4919.0
97,4026.0
97,2066.0
97,2403.0
97,6725.0
97,3574.0
97,3640.0
97,164208.0
97,153.0
97,5892.0
98,2807.0
98,239.0
98,6731.0
98,5384.0
98,5048.0
98,5862.0
98,4655.0
98,624.0
98,1212.0
98,6388.0
99,2592.0
99,6237.0
99,675083.0
99,161826.0
99,160513.0
99,6387.0
99,3767.0
99,690202.0
99,1993.0
99,5884.0
100,5704.0
100,4827.0
100,3723.0
100,3277.0
100,217022.0
100,6387.0
100,110007.0
100,2723.0
100,5631.0
100,160513.0
101,6309.0
101,5849.0
101,161823.0
101,3521.0
101,6443.0
101,241001.0
101,4419.0
101,5666.0
101,3110.0
101,3731.0
102,113.0
102,4628.0
102,1237.0
102,4827.0
102,6164.0
102,166401.0
102,942.0
102,3274.0
102,6591.0
102,160644.0
103,6116.0
103,675013.0
103,1013.0
103,5212.0
103,519943.0
103,216.0
103,3226.0
103,694.0
103,2656.0
103,519654.0
104,690202.0
104,3605.0
104,216.0
104,3819.0
104,20020.0
104,270010.0
104,6633.0
104,5212.0
104,1061.0
104,174.0
105,70016.0
105,675041.0
105,2637.0
105,161618.0
105,5145.0
105,5631.0
105,6473.0
105,6678.0
105,5766.0
105,530029.0
106,6237.0
106,2592.0
106,3662.0
106,519763.0
106,3315.0
106,4422.0
106,2438.0
106,6633.0
106,3574.0
106,4628.0
107,1212.0
107,6546.0
107,1200.0
107,3274.0
107,6145.0
107,610103.0
107,470011.0
107,2970.0
107,3427.0
107,783.0
108,370022.0
108,5172.0
108,530008.0
108,6246.0
108,1946.0
108,530021.0
108,5047.0
108,46.0
108,50019.0
108,3488.0
109,6145.0
109,4422.0
109,5529.0
109,6149.0
109,174.0
109,3648.0
109,407.0
109,6633.0
109,270042.0
109,1061.0
110,3127.0
110,166401.0
110,2128.0
110,6428.0
110,675013.0
110,3265.0
110,1212.0
110,610103.0
110,6164.0
110,373.0
111,519024.0
111,6149.0
111,4555.0
111,130.0
111,217019.0
111,6145.0
111,6071.0
111,180025.0
111,3418.0
111,76.0
112,485.0
112,164208.0
112,6322.0
112,377.0
112,3996.0
112,3932.0
112,3126.0
112,6436.0
112,4267.0
112,181.0
113,660002.0
113,4919.0
113,90017.0
113,2591.0
113,351.0
113,4839.0
113,277.0
113,5957.0
113,1019.0
113,1252.0
114,163211.0
114,2702.0
114,690002.0
114,2073.0
114,6473.0
114,723.0
114,163819.0
114,6571.0
114,5008.0
114,3498.0
115,161128.0
115,1013.0
115,3788.0
115,485.0
115,6423.0
115,3174.0
115,5677.0
115,3325.0
115,5446.0
115,394.0
116,5667.0
116,6683.0
116,3584.0
116,3056.0
116,5021.0
116,162299.0
116,270030.0
116,710302.0
116,5645.0
116,5617.0
117,3265.0
117,5736.0
117,4831.0
117,5972.0
117,5217.0
117,530014.0
117,2354.0
117,5617.0
117,2637.0
117,519189.0
118,5736.0
118,113.0
118,112.0
118,3266.0
118,3879.0
118,6707.0
118,166401.0
118,3265.0
118,373.0
118,6677.0
119,2807.0
119,3793.0
119,245.0
119,6410.0
119,5667.0
119,1237.0
119,6506.0
119,318.0
119,47.0
119,2605.0
120,163008.0
120,3723.0
120,809.0
120,3499.0
120,6436.0
120,3643.0
120,46.0
120,3124.0
120,6132.0
120,531030.0
121,46.0
121,180025.0
121,1993.0
121,161826.0
121,138.0
121,6164.0
121,3863.0
121,3265.0
121,3127.0
121,4923.0
122,6387.0
122,690202.0
122,2592.0
122,4124.0
122,160131.0
122,351.0
122,6192.0
122,5655.0
122,4043.0
122,2377.0
123,400.0
123,450005.0
123,5722.0
123,3315.0
123,5156.0
123,2086.0
123,273.0
123,2403.0
123,4400.0
123,519745.0
124,3265.0
124,2073.0
124,6164.0
124,373.0
124,519729.0
124,675043.0
124,5973.0
124,261002.0
124,5766.0
124,6015.0
125,582202.0
125,6237.0
125,163211.0
125,539002.0
125,3613.0
125,6387.0
125,3879.0
125,3730.0
125,530014.0
125,5862.0
126,153.0
126,2438.0
126,3056.0
126,5936.0
126,460010.0
126,530014.0
126,4804.0
126,6761.0
126,3486.0
126,6707.0
127,519112.0
127,519024.0
127,3209.0
127,6071.0
127,163825.0
127,1911.0
127,6180.0
127,2382.0
127,4742.0
127,4593.0
128,2988.0
128,5862.0
128,4827.0
128,5766.0
128,93.0
128,519328.0
128,6387.0
128,6237.0
128,6053.0
128,6076.0
129,5048.0
129,3024.0
129,2702.0
129,3819.0
129,6145.0
129,160125.0
129,5547.0
129,3498.0
129,164824.0
129,167501.0
130,6149.0
130,2970.0
130,783.0
130,6073.0
130,6286.0
130,450018.0
130,614.0
130,4080.0
130,296.0
130,519937.0
131,485118.0
131,1214.0
131,1936.0
131,5727.0
131,4053.0
131,4827.0
131,6331.0
131,519153.0
131,5849.0
131,6173.0
132,5048.0
132,1019.0
132,519189.0
132,88.0
132,4027.0
132,70016.0
132,6141.0
132,2807.0
132,162299.0
132,5631.0
133,373.0
133,613.0
133,4586.0
133,6677.0
133,6164.0
133,2723.0
133,166401.0
133,5315.0
133,197.0
133,3236.0
134,3841.0
134,3209.0
134,163819.0
134,723.0
134,104.0
134,519024.0
134,485.0
134,310388.0
134,4723.0
134,171.0
135,3923.0
135,160706.0
135,5803.0
135,188.0
135,3568.0
135,5101.0
135,6309.0
135,5849.0
135,5175.0
135,187.0
136,6309.0
136,163812.0
136,1918.0
136,3934.0
136,6053.0
136,5369.0
136,3274.0
136,202110.0
136,370022.0
136,1180.0
137,5479.0
137,3329.0
137,4827.0
137,5849.0
137,6309.0
137,485014.0
137,6044.0
137,2933.0
137,6677.0
137,5745.0
138,3277.0
138,5156.0
138,5625.0
138,6192.0
138,540005.0
138,6389.0
138,5814.0
138,3209.0
138,164208.0
138,153.0
139,5884.0
139,2438.0
139,110021.0
139,153.0
139,181.0
139,519785.0
139,3574.0
139,3127.0
139,4459.0
139,6517.0
140,46.0
140,138.0
140,385.0
140,110007.0
140,812.0
140,6164.0
140,3127.0
140,1993.0
140,161130.0
140,519206.0
141,373.0
141,6403.0
141,5766.0
141,253030.0
141,460220.0
141,675123.0
141,202305.0
141,1180.0
141,164703.0
141,4627.0
142,5892.0
142,167501.0
142,6186.0
142,540005.0
142,3168.0
142,510080.0
142,162105.0
142,519762.0
142,100053.0
142,160125.0
143,6173.0
143,3777.0
143,6474.0
143,4043.0
143,6506.0
143,519729.0
143,4053.0
143,6454.0
143,5667.0
143,6410.0
144,2637.0
144,6389.0
144,519943.0
144,2354.0
144,3280.0
144,161618.0
144,4831.0
144,3226.0
144,70015.0
144,1933.0
145,422.0
145,470010.0
145,241001.0
145,206005.0
145,3568.0
145,218.0
145,6484.0
145,6044.0
145,519696.0
145,1212.0
146,3360.0
146,4627.0
146,261002.0
146,70016.0
146,3265.0
146,5972.0
146,5145.0
146,3455.0
146,3546.0
146,6322.0
147,2807.0
147,2442.0
147,6407.0
147,5846.0
147,46.0
147,519519.0
147,110052.0
147,519333.0
147,6599.0
147,25.0
148,4637.0
148,3584.0
148,5216.0
148,6677.0
148,2765.0
148,2724.0
148,237.0
148,6373.0
148,5277.0
148,3146.0
149,161714.0
149,5766.0
149,6333.0
149,3923.0
149,485118.0
149,2988.0
149,3988.0
149,5625.0
149,1860.0
149,5221.0
150,352.0
150,5101.0
150,3309.0
150,4464.0
150,3838.0
150,4469.0
150,997.0
150,2985.0
150,463.0
150,270010.0
151,50123.0
151,530014.0
151,137.0
151,3613.0
151,519943.0
151,3788.0
151,2965.0
151,6482.0
151,394.0
151,54.0
152,6473.0
152,5611.0
152,5594.0
152,3458.0
152,3769.0
152,163819.0
152,3200.0
152,5753.0
152,161010.0
152,3210.0
153,3173.0
153,3793.0
153,118002.0
153,160128.0
153,318.0
153,163007.0
153,162719.0
153,2807.0
153,88.0
153,245.0
154,4831.0
154,1019.0
154,6428.0
154,5185.0
154,6559.0
154,519666.0
154,1957.0
154,270045.0
154,6237.0
154,2578.0
155,3265.0
155,4026.0
155,4346.0
155,4615.0
155,690202.0
155,6387.0
155,3776.0
155,6210.0
155,310508.0
155,4920.0
156,40010.0
156,6053.0
156,373.0
156,1180.0
156,3584.0
156,2391.0
156,2524.0
156,2723.0
156,5315.0
156,737.0
157,46.0
157,519666.0
157,6319.0
157,400027.0
157,2723.0
157,166401.0
157,320.0
157,160644.0
157,614.0
157,6149.0
158,6553.0
158,3869.0
158,160125.0
158,1863.0
158,6387.0
158,5625.0
158,6427.0
158,212.0
158,153.0
158,4615.0
159,180025.0
159,5645.0
159,46.0
159,519209.0
159,4027.0
159,3236.0
159,6389.0
159,550005.0
159,3935.0
159,360.0
160,3923.0
160,376.0
160,33.0
160,4177.0
160,118002.0
160,481.0
160,166401.0
160,202305.0
160,750002.0
160,5868.0
161,694.0
161,5008.0
161,5124.0
161,89.0
161,3226.0
161,161618.0
161,164824.0
161,675041.0
161,216.0
161,6300.0
162,6546.0
162,2736.0
162,6599.0
162,6474.0
162,2073.0
162,2218.0
162,3934.0
162,942.0
162,40180.0
162,165807.0
163,3110.0
163,5631.0
163,519943.0
163,1750.0
163,163825.0
163,460003.0
163,550012.0
163,319.0
163,5895.0
163,4993.0
164,6677.0
164,46.0
164,15.0
164,6298.0
164,6016.0
164,5072.0
164,110026.0
164,6576.0
164,3511.0
164,675093.0
165,217022.0
165,4628.0
165,5582.0
165,5172.0
165,202025.0
165,5778.0
165,400009.0
165,519622.0
165,3662.0
165,2441.0
166,5529.0
166,50019.0
166,5074.0
166,1961.0
166,519662.0
166,531008.0
166,3638.0
166,202103.0
166,3384.0
166,153.0
167,4628.0
167,162105.0
167,519942.0
167,137.0
167,519663.0
167,540005.0
167,2965.0
167,385.0
167,5758.0
167,5917.0
168,5712.0
168,3417.0
168,2930.0
168,5582.0
168,5284.0
168,6011.0
168,3167.0
168,43.0
168,1830.0
168,1750.0
169,2377.0
169,510080.0
169,163825.0
169,532.0
169,3324.0
169,521.0
169,296.0
169,174.0
169,4882.0
169,5667.0
170,4402.0
170,3731.0
170,1019.0
170,6141.0
170,296.0
170,3521.0
170,6309.0
170,70016.0
170,519686.0
170,450006.0
171,5892.0
171,4827.0
171,40028.0
171,33.0
171,396.0
171,165510.0
171,3747.0
171,6016.0
171,5217.0
171,4366.0
172,4919.0
172,6599.0
172,6099.0
172,161010.0
172,90017.0
172,3177.0
172,174.0
172,3777.0
172,3928.0
172,239.0
173,1061.0
173,4422.0
173,519654.0
173,690202.0
173,202801.0
173,6237.0
173,3819.0
173,3777.0
173,3315.0
173,400009.0
174,161603.0
174,720.0
174,4827.0
174,519943.0
174,5745.0
174,6309.0
174,5849.0
174,5712.0
174,319.0
174,202110.0
175,3860.0
175,217022.0
175,660002.0
175,519136.0
175,5736.0
175,162719.0
175,530014.0
175,3394.0
175,519942.0
175,6677.0
176,3173.0
176,319.0
176,5704.0
176,530014.0
176,182.0
176,1214.0
176,118002.0
176,6305.0
176,485.0
176,6407.0
177,6389.0
177,1949.0
177,4090.0
177,530028.0
177,2342.0
177,1257.0
177,5461.0
177,2997.0
177,110017.0
177,161221.0
178,3360.0
178,70016.0
178,799.0
178,90012.0
178,3455.0
178,6678.0
178,6504.0
178,355.0
178,519328.0
178,519089.0
179,3584.0
179,463.0
179,5998.0
179,5677.0
179,1750.0
179,6053.0
179,416.0
179,728.0
179,519328.0
179,519686.0
180,521.0
180,202305.0
180,960042.0
180,152.0
180,517.0
180,6192.0
180,519943.0
180,4080.0
180,530021.0
180,6215.0
181,2128.0
181,3056.0
181,501021.0
181,6513.0
181,1041.0
181,160140.0
181,217003.0
181,2881.0
181,212.0
181,206005.0
182,46.0
182,3265.0
182,161618.0
182,100050.0
182,6389.0
182,530028.0
182,161714.0
182,686869.0
182,180025.0
182,5590.0
183,6513.0
183,5677.0
183,161120.0
183,675013.0
183,3124.0
183,295.0
183,519654.0
183,5831.0
183,519721.0
183,5215.0
184,4628.0
184,160644.0
184,3040.0
184,4615.0
184,100053.0
184,6164.0
184,460010.0
184,261002.0
184,2605.0
184,2915.0
185,5048.0
185,6331.0
185,6099.0
185,4807.0
185,429.0
185,5952.0
185,539001.0
185,1019.0
185,2830.0
185,4109.0
186,2382.0
186,6570.0
186,4919.0
186,160125.0
186,1087.0
186,3002.0
186,675043.0
186,270045.0
186,470058.0
186,2801.0
187,510080.0
187,6074.0
187,6011.0
187,5580.0
187,141.0
187,261101.0
187,519024.0
187,1539.0
187,5441.0
187,3656.0
188,5880.0
188,6552.0
188,519519.0
188,3084.0
188,5338.0
188,5712.0
188,6546.0
188,270.0
188,6662.0
188,675.0
189,6599.0
189,162299.0
189,4246.0
189,6145.0
189,519209.0
189,5529.0
189,3024.0
189,610103.0
189,6149.0
189,4555.0
190,3568.0
190,3083.0
190,6164.0
190,373.0
190,6044.0
190,206005.0
190,6066.0
190,6074.0
190,2963.0
190,519696.0
191,6145.0
191,6073.0
191,5272.0
191,2970.0
191,3819.0
191,1180.0
191,4422.0
191,270042.0
191,5277.0
191,783.0
192,6011.0
192,5582.0
192,3499.0
192,182.0
192,5712.0
192,438.0
192,3932.0
192,3286.0
192,573003.0
192,370022.0
193,5156.0
193,6149.0
193,510080.0
193,167501.0
193,351.0
193,164208.0
193,5315.0
193,690202.0
193,174.0
193,160125.0
194,3455.0
194,3584.0
194,4089.0
194,3394.0
194,5791.0
194,2807.0
194,373.0
194,70016.0
194,162511.0
194,539001.0
195,4827.0
195,3270.0
195,516.0
195,485.0
195,5704.0
195,46.0
195,5849.0
195,137.0
195,784.0
195,162719.0
196,2965.0
196,6237.0
196,137.0
196,582202.0
196,519943.0
196,519663.0
196,3613.0
196,2404.0
196,530015.0
196,50123.0
197,6237.0
197,4628.0
197,519136.0
197,4346.0
197,6331.0
197,2811.0
197,6145.0
197,4826.0
197,6333.0
197,3529.0
198,6473.0
198,163819.0
198,812.0
198,3996.0
198,5221.0
198,6073.0
198,2549.0
198,116.0
198,485118.0
198,3187.0
199,5072.0
199,3455.0
199,3371.0
199,5048.0
199,737.0
199,6559.0
199,6322.0
199,4108.0
199,2765.0
199,875.0
200,6546.0
200,6387.0
200,6685.0
200,3765.0
200,288102.0
200,161019.0
200,6436.0
200,110021.0
200,1941.0
200,4499.0
201,3394.0
201,3455.0
201,6513.0
201,510080.0
201,1750.0
201,1237.0
201,2361.0
201,6483.0
201,3056.0
201,4220.0
202,4827.0
202,161714.0
202,46.0
202,6141.0
202,5072.0
202,5611.0
202,4043.0
